Data Storage (GB),Software Licenses,Type of machine,GPU,File import,Export file size (MB),Time period,Cost in pounds
1000,Immersive Reader,32_128,NC12 Promo,No,2000,6,63661.1998
500,Text Analytics,64_256,None,Yes,100,3,34423.1995
100,None,64_256,None,No,100,18,40515.647
100,Immersive Reader,16_64,NC12,No,1000,18,14490.6678
50,Face,8_32,NV12s v3,Yes,100,6,4853.0736
500,Speech Services,4_16,NV12,Yes,2000,12,30281.0804
750,Speech Services,8_32,NV12s v3,Yes,1000,12,43816.2308
500,Immersive Reader,8_32,NC12,No,5000,12,30124.7408
500,Face,4_16,NC12 Promo,No,100,18,31072.4454
500,None,8_32,NC12 Promo,Yes,1000,3,29847.5518
750,None,32_128,NC12,No,1000,6,50093.0398
1000,Text Analytics,16_64,NV12s v3,Yes,2000,6,60476.5426
500,Face,4_16,None,Yes,1000,12,28700.4404
1000,Speech Services,8_32,NV12s v3,No,1000,18,61707.8108
1000,Speaker,64_256,NV12s v3,No,0,18,92788.637
500,None,32_128,NV12,Yes,5000,18,47619.9294
250,Immersive Reader,16_64,NV12,Yes,2000,6,18382.8226
500,Speaker,32_128,NC12,Yes,1000,3,32898.5649
750,Face,32_128,NV12,Yes,100,3,47414.6949
1000,Speech Services,32_128,NV12s v3,No,0,18,75381.3394
50,Immersive Reader,16_64,NV12,Yes,100,12,4692.7516
1000,Face,64_256,NV12,No,2000,12,60003.1921
1000,Speech Services,8_32,NC12,Yes,1000,18,62307.1908
50,None,16_64,NV12s v3,No,2000,12,3874.5616
1000,Speaker,4_16,NC12,No,2000,18,60476.4954
100,Immersive Reader,32_128,NV12s v3,No,500,18,23884.3494
100,Text Analytics,64_256,NV12,No,100,12,8466.6821
1000,Speech Services,4_16,NC12,No,0,12,58647.8304
500,None,64_256,None,Yes,5000,24,75030.736
500,Text Analytics,16_64,NV12s v3,Yes,500,18,36774.0878
50,Speech Services,64_256,None,No,5000,6,14486.839
250,Text Analytics,16_64,NC12,No,2000,6,18146.1226
250,Speaker,8_32,None,Yes,500,18,18037.7408
750,None,64_256,NV12s v3,No,500,6,55285.369
50,Speaker,4_16,NC12,No,0,12,4284.3804
500,Speaker,8_32,NV12,No,5000,6,31475.1736
1000,Text Analytics,64_256,NV12s v3,Yes,2000,12,59171.3921
100,Face,16_64,None,Yes,2000,6,8215.0426
750,None,16_64,NC12,No,0,12,44518.2016
100,Speech Services,4_16,NV12,No,500,12,7373.2604
100,Speaker,32_128,NC12,No,0,12,7666.0287
750,Immersive Reader,4_16,NC12,No,2000,12,44368.5904
250,Face,8_32,NC12,No,5000,12,15810.5208
50,Immersive Reader,4_16,NC12,Yes,100,18,6073.7154
100,Speech Services,16_64,NC12,No,500,6,9548.2426
1000,Face,64_256,NC12,No,2000,12,59773.6321
1000,Speaker,16_64,None,No,0,3,58486.3513
100,Speaker,8_32,NV12,Yes,0,6,8549.7636
250,None,64_256,NV12s v3,No,1000,6,26671.459
1000,Face,8_32,NC12,No,100,6,59830.1936
500,Text Analytics,4_16,NV12s v3,No,5000,18,31248.9254
750,Text Analytics,64_256,None,Yes,1000,12,44106.9021
100,Text Analytics,4_16,NC12,Yes,100,6,7694.5918
500,Text Analytics,4_16,NC12 Promo,No,100,18,31069.5854
500,Face,64_256,NC12,Yes,5000,3,35797.8895
500,Speaker,8_32,NV12,No,500,12,30343.5708
1000,Speaker,64_256,NC12,Yes,0,12,59761.5121
50,Immersive Reader,4_16,NV12s v3,No,500,18,5480.3054
100,Face,16_64,None,No,1000,18,13138.4078
1000,Text Analytics,16_64,NV12s v3,Yes,2000,6,60476.5426
750,None,32_128,None,Yes,1000,12,43527.1787
1000,Immersive Reader,4_16,NV12,Yes,1000,12,58902.1204
100,None,32_128,NC12 Promo,No,100,6,12120.4098
50,Immersive Reader,4_16,NC12,Yes,5000,3,4555.1109
50,None,4_16,NV12s v3,Yes,500,6,4239.2018
100,Speaker,4_16,None,No,2000,6,6378.7918
50,Speech Services,16_64,NC12 Promo,Yes,5000,6,5949.2726
750,Speaker,8_32,None,Yes,500,36,43033.0658
750,Speaker,32_128,NV12s v3,No,500,3,46603.1549
250,Face,64_256,None,No,5000,36,15115.3281
50,Face,16_64,NV12,Yes,0,6,6907.0526
500,None,8_32,None,Yes,2000,12,28763.6608
750,Immersive Reader,8_32,NC12,Yes,5000,18,48016.3208
1000,Speech Services,32_128,NC12 Promo,Yes,1000,3,60749.2649
50,Face,8_32,NV12,Yes,2000,12,4586.1808
500,Text Analytics,64_256,NV12,No,500,12,31368.5521
500,Immersive Reader,16_64,None,Yes,1000,18,36038.5878
500,Immersive Reader,16_64,NC12 Promo,Yes,100,18,36619.7678
500,None,64_256,NC12,No,2000,18,64777.417
250,Text Analytics,4_16,None,Yes,5000,24,16807.3672
50,Speech Services,8_32,NC12,Yes,5000,6,5473.4436
500,Speaker,4_16,NV12s v3,No,5000,12,29472.3904
250,Speaker,32_128,NC12 Promo,Yes,5000,6,20744.5098
50,Text Analytics,32_128,NV12,Yes,2000,18,21856.0894
1000,Immersive Reader,16_64,NC12,No,1000,6,61077.1026
50,Speech Services,4_16,NV12s v3,No,100,3,3924.7409
50,Text Analytics,16_64,NV12,Yes,5000,18,11863.0278
50,Speaker,4_16,NV12,Yes,5000,12,4543.4504
750,Speaker,16_64,NV12,Yes,0,18,51915.6178
750,Face,32_128,None,Yes,1000,6,48747.9198
500,Immersive Reader,16_64,NV12s v3,No,500,6,31851.9026
50,Text Analytics,8_32,NV12,Yes,2000,6,5697.0436
50,None,32_128,None,No,5000,36,3278.0059
1000,None,32_128,NV12s v3,No,2000,3,60910.7149
250,None,4_16,None,Yes,100,3,14624.0809
50,Speaker,64_256,None,No,500,18,37673.927
1000,None,16_64,NC12 Promo,Yes,500,3,59076.8013
750,Immersive Reader,8_32,NC12 Promo,Yes,0,6,44764.0136
250,Immersive Reader,8_32,NV12s v3,Yes,500,3,15694.2818
500,None,4_16,NC12 Promo,Yes,500,6,29841.5918
250,Speaker,32_128,NC12 Promo,No,5000,6,20744.5098
750,Speaker,8_32,NV12s v3,No,100,12,43818.5908
500,Immersive Reader,64_256,NV12,Yes,2000,6,41823.439
250,Speech Services,8_32,NC12 Promo,Yes,2000,3,15543.5718
500,Face,16_64,NV12s v3,Yes,1000,6,31853.5826
50,Text Analytics,4_16,None,No,2000,12,2945.6604
250,Speaker,4_16,NC12 Promo,Yes,100,12,14983.1104
50,None,64_256,NV12s v3,No,0,12,4770.1021
250,Text Analytics,16_64,NC12,Yes,1000,3,16907.8313
500,Speaker,32_128,NV12s v3,Yes,2000,12,29986.0987
750,Speaker,64_256,NV12,Yes,2000,12,45704.6921
100,None,16_64,NC12 Promo,No,2000,3,7572.9613
500,Speech Services,4_16,NC12 Promo,Yes,100,12,29278.7604
1000,Text Analytics,16_64,None,Yes,100,3,58477.7213
750,Immersive Reader,4_16,None,No,0,6,43553.9218
1000,Speech Services,8_32,NC12 Promo,No,500,3,58461.4518
750,Speaker,16_64,NC12 Promo,Yes,100,3,44775.1913
250,Speaker,4_16,NC12 Promo,No,100,12,14983.1104
250,Speaker,4_16,NV12,No,100,18,17758.3654
500,Immersive Reader,32_128,NV12,Yes,0,3,33103.3849
100,Immersive Reader,8_32,None,No,5000,3,6377.6018
1000,Speaker,16_64,NV12,Yes,2000,6,61319.7726
500,Speech Services,16_64,None,Yes,500,24,38490.1504
500,Speech Services,8_32,None,No,100,24,33561.3844
100,Immersive Reader,32_128,None,Yes,5000,3,8659.4549
100,Speaker,16_64,NV12s v3,Yes,1000,3,7736.7813
100,None,4_16,NV12s v3,Yes,100,18,8329.1754
1000,Speech Services,4_16,None,Yes,2000,3,57571.7709
250,Immersive Reader,64_256,NC12 Promo,Yes,0,6,26505.519
250,None,8_32,NV12,No,2000,3,16528.0018
250,None,8_32,None,Yes,500,36,14398.9058
50,Speech Services,4_16,NC12,Yes,100,18,6066.5754
100,Face,64_256,NV12,Yes,2000,6,18923.259
500,Face,4_16,NC12 Promo,Yes,100,3,29529.9909
50,None,64_256,NC12,Yes,500,6,15816.939
250,Immersive Reader,16_64,NV12,Yes,5000,3,17156.4513
250,Text Analytics,8_32,NV12,No,1000,12,16025.3008
750,Face,32_128,None,Yes,2000,3,45855.0449
500,Face,32_128,None,Yes,1000,18,46033.3294
100,Immersive Reader,16_64,NV12,Yes,2000,12,7572.6216
250,Speech Services,8_32,NC12 Promo,Yes,5000,18,18634.4408
100,Face,4_16,NC12 Promo,No,100,18,8176.5454
500,Face,16_64,None,Yes,100,36,28783.0816
750,None,4_16,None,No,1000,36,42986.0629
250,Face,4_16,NV12,Yes,100,3,16204.4809
250,Face,8_32,None,Yes,2000,3,14953.3218
750,Text Analytics,4_16,None,No,1000,24,45415.3172
100,Face,32_128,NV12s v3,Yes,2000,12,7078.7687
750,Text Analytics,8_32,NC12,Yes,500,6,45523.3736
750,Face,4_16,NC12 Promo,Yes,5000,6,44172.2618
500,Text Analytics,8_32,None,Yes,5000,6,29883.3436
1000,Speaker,32_128,NC12 Promo,No,2000,12,58450.4687
100,None,4_16,NC12,Yes,100,18,8928.5554
100,Face,32_128,NV12,Yes,100,12,7889.8187
750,Text Analytics,64_256,None,Yes,100,3,48733.1295
750,Speech Services,64_256,NV12s v3,Yes,100,18,78470.077
750,None,16_64,NC12,No,0,18,51671.7678
250,Speaker,16_64,NC12 Promo,No,1000,6,17399.5826
250,Speech Services,32_128,NC12 Promo,Yes,100,18,32301.7094
100,Speech Services,16_64,NC12 Promo,Yes,500,3,7561.0413
250,Text Analytics,16_64,NV12s v3,Yes,100,18,22458.1778
50,Face,32_128,NV12s v3,No,100,3,6517.9449
50,Speaker,8_32,NV12s v3,Yes,2000,12,3768.6708
750,Face,32_128,NC12,No,500,18,61685.2794
50,Text Analytics,4_16,NC12 Promo,Yes,0,3,3763.5909
500,Speech Services,32_128,NC12,Yes,100,6,35771.1798
1000,Face,8_32,None,Yes,1000,6,58494.1436
500,Speech Services,8_32,NC12 Promo,Yes,500,12,29344.8508
50,None,4_16,NV12s v3,No,1000,3,3936.6709
100,None,32_128,NV12,No,500,18,24706.1494
500,Speaker,4_16,None,No,2000,12,28717.8304
500,Speaker,4_16,NC12,No,1000,6,30616.7118
50,None,4_16,NC12,No,500,6,4838.5818
500,Speaker,16_64,NV12s v3,Yes,500,3,30626.7213
50,Text Analytics,64_256,NC12,No,5000,6,15834.819
1000,Speaker,64_256,NV12,No,5000,3,64658.7395
50,Speech Services,16_64,None,Yes,500,36,3028.3116
1000,Speech Services,8_32,NC12 Promo,No,500,6,59078.4336
500,Face,16_64,NC12,Yes,5000,18,37394.2078
250,Speaker,4_16,NC12,Yes,1000,6,16306.7718
250,Immersive Reader,4_16,NC12 Promo,No,5000,12,14999.8104
100,Immersive Reader,4_16,NC12 Promo,Yes,1000,18,8192.7554
1000,Immersive Reader,16_64,NV12s v3,Yes,1000,18,65407.0478
250,None,8_32,NV12s v3,No,2000,6,16316.0436
750,Speaker,8_32,NC12,No,100,18,47999.6208
250,Speaker,4_16,None,Yes,5000,12,14413.8504
50,Text Analytics,4_16,NV12,Yes,0,6,5056.5118
1000,Face,32_128,NV12,No,500,12,59411.5487
250,Speech Services,32_128,NC12 Promo,Yes,100,6,20706.3698
100,Text Analytics,64_256,NC12,No,5000,6,18696.799
250,Text Analytics,8_32,NV12s v3,Yes,0,6,16292.4936
500,Immersive Reader,64_256,None,No,0,36,29400.0381
1000,Speech Services,16_64,NC12,Yes,1000,18,65999.2878
500,Face,8_32,NC12,No,5000,6,31234.1836
50,Speaker,4_16,NV12,No,5000,6,5100.3118
750,Face,16_64,None,No,100,36,43093.0116
750,Speech Services,4_16,NV12s v3,No,2000,3,44010.4409
1000,Text Analytics,64_256,NV12,Yes,5000,6,70442.119
100,Speaker,16_64,NV12s v3,No,5000,18,13910.3578
250,Face,8_32,NV12,No,100,3,16512.9718
50,Text Analytics,4_16,NC12,No,2000,6,4850.5018
100,Face,16_64,NC12 Promo,Yes,100,3,7557.9313
1000,Speech Services,8_32,NV12,No,500,6,60062.8636
750,None,32_128,NC12,Yes,2000,12,44881.1187
250,Speech Services,64_256,NV12s v3,Yes,0,12,16218.0421
100,Speech Services,32_128,NV12,No,100,6,13104.8398
750,None,4_16,NV12,Yes,100,18,46363.9454
1000,Immersive Reader,8_32,NC12 Promo,No,5000,3,58486.4718
50,None,8_32,NC12 Promo,No,100,18,7162.6508
100,Face,16_64,NC12,No,1000,18,14486.3878
50,Text Analytics,8_32,NC12,No,5000,6,5473.4436
100,Speech Services,16_64,NC12,Yes,5000,18,14495.4478
100,Immersive Reader,4_16,None,No,100,24,8204.6972
250,Speaker,16_64,NV12s v3,No,0,6,17537.4826
250,Speech Services,32_128,NC12 Promo,No,100,12,15488.4887
100,Text Analytics,64_256,None,No,1000,18,40527.577
250,None,64_256,NV12s v3,No,500,6,26665.499
50,Text Analytics,32_128,NV12s v3,No,100,18,21009.2594
50,Immersive Reader,16_64,NV12s v3,No,0,6,6082.3926
100,Speech Services,64_256,NC12,Yes,100,12,8237.1221
750,Speech Services,64_256,NV12,Yes,500,6,56114.309
500,Immersive Reader,8_32,NC12 Promo,Yes,100,6,30459.7436
500,Speaker,4_16,NV12,Yes,2000,18,32086.1954
50,Speaker,16_64,NC12,Yes,0,18,11618.2478
750,Face,64_256,NC12,No,2000,18,79090.207
1000,Speech Services,8_32,None,Yes,500,18,60953.2508
50,Immersive Reader,16_64,NC12 Promo,No,100,12,3708.3216
100,Speaker,4_16,NC12,Yes,2000,3,7418.2809
500,Speaker,16_64,NC12,Yes,1000,6,32464.3926
50,Face,32_128,NV12s v3,Yes,500,3,6523.9149
100,Speech Services,64_256,NV12s v3,No,2000,18,41282.137
50,None,4_16,NV12,Yes,500,3,4759.6509
500,Text Analytics,16_64,NV12s v3,Yes,100,12,29614.5516
50,Immersive Reader,4_16,None,No,1000,18,4737.6654
750,Face,32_128,NV12s v3,Yes,100,12,44266.7087
500,Face,64_256,NC12 Promo,Yes,2000,6,40834.729
250,None,32_128,NC12,No,0,12,16237.6987
750,Speaker,64_256,None,Yes,500,6,54551.059
1000,Speech Services,4_16,NV12,Yes,500,3,59137.3909
250,Immersive Reader,4_16,None,Yes,5000,12,14406.7004
50,Immersive Reader,4_16,NC12 Promo,Yes,5000,3,3800.2409
250,Text Analytics,32_128,NV12,No,100,6,21690.7998
100,Speech Services,64_256,None,Yes,1000,36,6514.5881
500,Face,16_64,NC12,Yes,2000,12,30234.6816
1000,Speaker,8_32,NV12s v3,Yes,5000,18,61734.0208
500,Immersive Reader,8_32,NV12,Yes,2000,18,33929.9908
750,Speech Services,4_16,None,Yes,5000,18,44810.2554
1000,Face,32_128,NV12,Yes,0,6,64617.7998
250,None,32_128,None,No,1000,12,14907.3087
250,Immersive Reader,8_32,NC12 Promo,Yes,500,6,16155.7736
500,Speaker,4_16,NC12,No,500,6,30610.7518
750,Immersive Reader,64_256,NV12s v3,No,100,6,55286.539
500,Text Analytics,64_256,NC12,Yes,0,3,35765.5195
500,Speech Services,16_64,NV12s v3,No,100,12,29614.5516
100,Speech Services,64_256,NC12 Promo,Yes,0,6,17912.419
500,Face,4_16,NC12 Promo,Yes,100,6,29838.4818
1000,Face,16_64,NV12,Yes,2000,6,61308.3426
100,Speaker,64_256,None,No,500,12,6909.4021
1000,Speech Services,8_32,None,Yes,2000,6,58497.2436
250,Immersive Reader,32_128,NC12 Promo,Yes,500,3,17820.6449
250,None,4_16,NC12 Promo,Yes,500,6,15531.6518
100,Text Analytics,4_16,None,Yes,100,12,5789.7504
100,Face,16_64,NC12,Yes,5000,18,14498.3078
1000,Text Analytics,4_16,NV12,No,500,6,59445.8818
250,Text Analytics,4_16,NV12,No,1000,12,15965.1804
1000,Immersive Reader,32_128,NC12 Promo,Yes,100,18,75238.6494
750,Text Analytics,4_16,NC12 Promo,Yes,1000,6,44157.4818
500,Face,64_256,NC12,Yes,100,12,31135.8821
50,Speaker,16_64,None,No,5000,18,10299.7778
50,Text Analytics,8_32,NV12,No,2000,18,8164.9708
1000,Text Analytics,4_16,NV12,Yes,5000,6,59463.7618
50,Face,16_64,NC12,Yes,500,18,11618.4478
50,None,32_128,NV12s v3,No,100,12,4196.0387
250,Speaker,8_32,NV12,Yes,100,3,16524.4018
750,Face,64_256,NC12,No,0,6,55875.979
250,None,16_64,None,Yes,5000,3,15571.7713
250,Immersive Reader,16_64,NV12,No,500,12,16146.6616
250,Face,32_128,NC12,Yes,1000,18,33071.3694
500,None,32_128,NC12,Yes,500,12,30559.2687
250,Speech Services,64_256,NV12s v3,Yes,0,3,20856.1995
1000,Speech Services,64_256,None,Yes,0,12,58399.2421
250,Immersive Reader,64_256,NV12s v3,Yes,100,3,20868.9995
500,Text Analytics,8_32,None,No,0,12,28740.1108
50,Speech Services,4_16,NC12 Promo,Yes,0,3,3763.5909
750,Text Analytics,16_64,NC12 Promo,Yes,5000,6,46017.0826
50,Immersive Reader,4_16,None,No,2000,6,3509.6618
50,Immersive Reader,4_16,NV12s v3,Yes,0,18,5468.6754
500,Face,16_64,NC12 Promo,No,0,12,29456.2616
500,Speaker,8_32,NC12 Promo,Yes,0,3,29844.2518
1000,None,32_128,None,No,2000,36,57649.7859
100,Speech Services,4_16,NV12,Yes,500,12,7373.2604
750,Speech Services,8_32,NC12 Promo,No,0,18,47224.8008
250,Immersive Reader,8_32,None,Yes,5000,18,18048.4708
1000,Speech Services,8_32,None,No,5000,18,60971.1308
250,Immersive Reader,16_64,NV12,No,0,3,17126.9413
100,Text Analytics,16_64,None,Yes,5000,18,13147.4678
500,Speaker,64_256,NV12,Yes,2000,12,31394.7621
50,None,8_32,NV12,Yes,0,18,8141.4208
1000,Immersive Reader,64_256,NV12s v3,Yes,1000,3,63810.7295
500,Speaker,8_32,NC12 Promo,No,2000,3,29867.8018
100,None,8_32,NV12,Yes,0,6,8535.4736
500,Text Analytics,32_128,NC12 Promo,Yes,100,18,46611.6494
1000,None,8_32,NC12,No,100,18,62295.2608
50,Speaker,32_128,None,Yes,0,36,3262.7859
50,Immersive Reader,32_128,NC12,Yes,0,18,21610.1194
50,Immersive Reader,16_64,NV12s v3,Yes,500,3,4861.6913
100,None,8_32,None,No,5000,36,5830.8258
1000,Speech Services,8_32,NV12s v3,No,100,3,58610.9718
1000,Face,8_32,None,Yes,2000,3,57883.1218
1000,Text Analytics,4_16,NC12 Promo,Yes,500,6,58461.4518
100,Immersive Reader,4_16,NC12 Promo,No,2000,3,6656.2609
500,None,64_256,NV12s v3,Yes,2000,12,30551.5321
100,Text Analytics,32_128,None,No,1000,24,28932.2392
50,Speech Services,8_32,NV12s v3,Yes,500,3,4239.2018
250,Immersive Reader,4_16,NC12,Yes,2000,12,15748.7204
1000,Speaker,8_32,NC12 Promo,No,500,12,57979.0008
500,Immersive Reader,64_256,NC12,No,0,3,35772.6595
100,None,16_64,NV12s v3,Yes,2000,3,7728.4513
1000,Immersive Reader,16_64,NV12,Yes,500,12,59076.4616
250,Speaker,32_128,None,No,2000,6,20145.4398
50,None,32_128,NV12s v3,Yes,500,12,4202.0087
250,Immersive Reader,32_128,NC12,Yes,2000,3,18587.4349
500,Immersive Reader,64_256,NC12 Promo,Yes,0,3,35017.7895
500,None,16_64,NC12 Promo,Yes,100,18,36612.6278
1000,Speech Services,64_256,NC12,No,1000,18,93391.317
1000,Speech Services,16_64,NC12,No,2000,6,61075.9226
750,None,8_32,None,Yes,100,36,43012.8058
250,Text Analytics,4_16,NC12,Yes,500,6,16286.5218
1000,Speech Services,8_32,NV12,No,100,6,60056.8936
1000,Face,16_64,NC12 Promo,No,0,6,60300.3626
750,Text Analytics,32_128,NC12,No,1000,18,61688.3794
50,Text Analytics,32_128,NC12 Promo,Yes,0,12,4034.8887
500,Face,64_256,NV12,No,1000,18,65003.877
750,Speaker,8_32,NV12,Yes,500,18,48235.1508
500,None,16_64,NC12 Promo,Yes,1000,12,29470.9916
1000,Text Analytics,32_128,NV12s v3,No,500,6,63797.6298
1000,Speaker,8_32,NV12,No,2000,6,60089.0736
1000,None,16_64,NC12,Yes,2000,12,58851.6816
50,Text Analytics,4_16,NV12s v3,Yes,100,6,4233.2318
100,Face,8_32,NC12,Yes,5000,18,10806.2108
500,Face,64_256,NV12s v3,No,500,3,35180.6295
100,Face,64_256,NC12 Promo,Yes,1000,3,12135.1995
500,Speech Services,4_16,NV12,Yes,1000,6,30831.9818
250,Speaker,4_16,None,Yes,500,18,16186.7954
750,Face,16_64,NC12,Yes,1000,18,51692.2178
50,Speech Services,8_32,NV12s v3,Yes,2000,12,3754.3808
250,Text Analytics,4_16,NC12 Promo,Yes,0,18,16753.9854
750,Face,16_64,None,No,0,36,43087.3516
50,None,8_32,NV12s v3,Yes,100,6,4850.2136
100,Immersive Reader,8_32,None,Yes,500,3,6359.7218
50,None,32_128,NC12 Promo,Yes,100,3,6359.5949
500,None,16_64,NV12s v3,Yes,2000,18,36786.0078
50,Speech Services,4_16,None,No,5000,36,2930.1729
250,Speaker,64_256,NC12,Yes,5000,12,16861.2221
500,Immersive Reader,32_128,None,Yes,100,3,31531.5049
50,Immersive Reader,4_16,None,Yes,2000,24,5360.6072
250,Text Analytics,4_16,NV12,Yes,100,12,15953.2504
50,Face,8_32,NV12,No,1000,18,8161.8708
500,Speech Services,16_64,NC12,No,0,6,32432.5126
250,Speech Services,32_128,NC12 Promo,No,0,12,15482.8287
250,Speech Services,64_256,NC12 Promo,No,100,12,16068.2121
1000,Face,8_32,NC12,No,1000,18,62310.0508
750,Immersive Reader,64_256,NC12,No,2000,3,50106.1395
100,Speaker,32_128,NV12s v3,No,5000,6,12314.0398
750,Speaker,4_16,NC12 Promo,No,0,6,44154.1818
500,None,4_16,NC12 Promo,Yes,100,6,29835.6218
1000,Face,32_128,None,No,500,18,74647.2294
750,Immersive Reader,16_64,NC12,Yes,100,12,44531.0016
50,None,16_64,NC12,Yes,5000,3,5471.8113
50,Speaker,8_32,NC12 Promo,Yes,0,18,7171.2808
500,None,32_128,None,Yes,2000,36,29029.9259
50,Speaker,64_256,NV12s v3,No,500,3,9434.1795
250,Immersive Reader,16_64,NV12s v3,Yes,0,3,16298.0013
100,Speaker,16_64,NV12,Yes,100,12,7561.8816
500,Face,4_16,NV12,No,2000,18,32074.7654
50,Speaker,4_16,NV12,Yes,2000,3,4785.8609
500,Face,8_32,NC12,No,1000,3,30605.2818
500,Speaker,32_128,NC12,Yes,1000,18,47392.7394
100,Speaker,32_128,NC12 Promo,Yes,2000,12,6934.7087
1000,Speech Services,8_32,NV12s v3,No,1000,3,58622.9018
750,Speech Services,4_16,NV12,Yes,500,6,45135.9518
750,None,16_64,None,Yes,1000,24,52806.0404
100,Speaker,4_16,None,Yes,5000,3,6076.2609
100,None,64_256,NC12 Promo,No,500,3,12126.3795
500,Speaker,16_64,NC12,Yes,5000,6,32476.3126
250,Speaker,8_32,None,No,2000,18,18049.6608
250,Face,16_64,NV12s v3,Yes,5000,6,17555.5626
250,Speaker,8_32,NV12,No,100,6,17141.3836
50,Speech Services,32_128,NC12,No,500,3,7120.4349
100,Speaker,4_16,None,No,0,12,5798.3804
100,None,32_128,NV12s v3,No,0,3,9371.4049
1000,Immersive Reader,8_32,NC12,Yes,0,6,59828.8136
500,Speaker,8_32,NC12 Promo,No,5000,18,32958.6708
750,Face,8_32,None,Yes,1000,24,47886.1044
250,None,16_64,NV12s v3,Yes,0,12,15298.9516
750,Text Analytics,64_256,None,No,0,3,48727.4695
250,Speech Services,64_256,NC12,No,2000,18,50467.477
750,Speaker,16_64,NV12s v3,No,0,12,43933.1116
100,None,32_128,NC12 Promo,No,0,3,9215.9149
100,Speech Services,16_64,NC12 Promo,No,1000,18,13728.6578
250,Speaker,16_64,None,Yes,2000,12,14588.1916
250,None,16_64,NV12s v3,Yes,5000,3,16320.3713
750,Text Analytics,16_64,NV12s v3,Yes,5000,3,44940.2413
750,Immersive Reader,4_16,None,No,2000,36,42999.1629
750,Face,8_32,NV12,No,500,6,45755.7936
250,Immersive Reader,32_128,None,Yes,2000,36,14727.1259
50,Face,8_32,None,No,1000,12,3002.6808
50,Speaker,64_256,NC12 Promo,No,2000,12,4652.4521
100,Text Analytics,4_16,NV12,Yes,1000,3,7627.5909
100,Face,32_128,NC12,No,2000,12,7678.1487
50,Immersive Reader,64_256,NC12,Yes,0,18,39003.127
250,None,4_16,None,Yes,500,36,14360.2329
750,None,8_32,None,Yes,1000,6,44181.3536
50,Speaker,16_64,None,No,2000,6,5364.4926
100,Speech Services,4_16,NV12s v3,No,2000,3,6804.6109
100,Immersive Reader,64_256,None,No,2000,6,17349.999
750,None,4_16,NV12s v3,No,5000,12,43768.0304
250,Speaker,4_16,None,Yes,500,3,14644.3409
500,Speaker,64_256,NV12,No,1000,12,31388.8021
500,Speech Services,64_256,NV12,Yes,2000,6,41816.299
100,Face,16_64,None,No,100,3,6964.8213
1000,None,4_16,NV12s v3,Yes,1000,12,58066.0404
250,Speaker,4_16,NC12 Promo,Yes,100,6,15539.9718
100,Immersive Reader,32_128,NC12 Promo,No,1000,6,12139.4798
1000,Text Analytics,64_256,NV12,No,500,3,64626.5695
750,None,8_32,None,No,1000,12,43067.6308
50,Face,8_32,None,Yes,0,24,7800.7044
500,Text Analytics,8_32,None,Yes,5000,24,33585.2344
750,Face,64_256,NV12,No,0,12,45669.7121
1000,None,64_256,None,Yes,100,3,63043.0595
1000,Speaker,64_256,NV12s v3,No,1000,3,63817.8795
250,None,8_32,NV12s v3,Yes,2000,3,15699.0618
750,Speech Services,32_128,NV12,Yes,500,6,50316.6398
750,Speaker,32_128,NC12 Promo,No,2000,18,60953.7594
500,None,4_16,NC12,No,500,3,30287.9709
1000,Face,16_64,NV12s v3,No,100,18,65390.8378
750,Speaker,4_16,NC12 Promo,Yes,2000,18,45411.6954
50,Face,4_16,NV12s v3,Yes,0,6,4230.4318
100,Immersive Reader,16_64,NC12,Yes,0,3,8311.4213
100,Face,4_16,NV12s v3,No,100,18,8332.0354
