Data Storage (GB),Software Licenses,Type of machine,GPU,File import,Export file size (MB),Time period,Cost in pounds
100,None,8_32,NC12,No,2000,18,10797.3908
750,Face,4_16,None,No,1000,36,42988.9229
1000,Speech Services,16_64,None,No,100,6,59710.0526
500,None,4_16,None,No,500,18,30482.4454
50,Speaker,64_256,NC12 Promo,Yes,0,6,15064.729
500,Speech Services,32_128,NV12s v3,Yes,100,3,32272.9649
250,Face,64_256,NC12 Promo,Yes,2000,18,49715.467
750,Text Analytics,8_32,NC12,No,5000,6,45541.2536
100,None,8_32,NV12s v3,Yes,500,6,7718.1636
100,Face,16_64,NV12,No,500,6,9780.6626
500,Speaker,64_256,NC12 Promo,Yes,2000,18,64036.837
50,Immersive Reader,32_128,NC12,No,2000,6,10038.3298
250,Speaker,64_256,NV12s v3,Yes,100,12,16237.9921
750,Speaker,32_128,NC12 Promo,No,500,6,49346.4998
750,Speech Services,32_128,NC12 Promo,Yes,5000,18,60945.4294
500,None,8_32,NC12 Promo,No,1000,18,32932.4608
250,Speech Services,16_64,None,Yes,100,24,24174.2404
100,Speech Services,4_16,NV12s v3,Yes,1000,12,6550.2804
1000,Text Analytics,8_32,NC12 Promo,Yes,5000,12,57982.5908
1000,Speaker,16_64,NC12,No,100,6,61072.3226
250,Immersive Reader,8_32,NC12 Promo,Yes,1000,6,16161.7336
1000,Immersive Reader,64_256,NV12,No,5000,18,93639.937
750,None,32_128,None,Yes,0,36,43316.3059
500,Speech Services,4_16,None,No,1000,24,31105.3872
50,Face,16_64,NV12,Yes,1000,3,5692.3113
100,Speaker,64_256,NV12s v3,Yes,1000,18,41290.467
500,Text Analytics,8_32,NC12,No,500,12,30099.7208
250,Face,8_32,NC12,Yes,5000,6,16924.2436
250,None,32_128,NC12,No,1000,18,33068.5094
100,Speaker,4_16,NC12 Promo,Yes,2000,6,6971.9018
250,Immersive Reader,64_256,NC12,No,2000,12,16848.1121
100,Text Analytics,8_32,None,No,2000,36,5824.8658
100,None,16_64,NC12,No,100,3,8309.9413
500,Face,4_16,NV12,No,100,18,32056.8754
500,Speech Services,4_16,NC12,No,0,3,30276.3409
500,Immersive Reader,64_256,NV12s v3,Yes,5000,6,41000.459
100,Speech Services,32_128,None,Yes,5000,18,23146.4894
50,Face,16_64,NC12,Yes,100,6,6683.1526
100,Speech Services,32_128,NV12s v3,No,2000,12,7075.9087
750,Text Analytics,32_128,NV12,No,2000,3,47429.7249
50,Speech Services,16_64,NC12 Promo,No,2000,3,4710.9813
100,Immersive Reader,8_32,NV12,No,100,6,8548.2736
100,Text Analytics,4_16,None,Yes,1000,18,7592.5054
50,Speaker,64_256,NV12s v3,Yes,100,18,38416.557
1000,Face,16_64,NV12,Yes,500,3,60064.0913
500,Text Analytics,4_16,NC12 Promo,No,100,6,29835.6218
100,Text Analytics,4_16,NC12,Yes,0,3,7380.4409
500,Face,32_128,NC12,No,1000,18,47381.3094
250,None,64_256,NV12s v3,No,1000,3,20873.7895
1000,None,4_16,NC12,Yes,1000,6,59222.2818
1000,Text Analytics,64_256,NC12,No,100,3,64391.0395
750,Text Analytics,32_128,None,Yes,0,18,60322.8094
750,Speech Services,4_16,None,Yes,2000,18,44804.2954
100,Immersive Reader,16_64,NC12 Promo,No,500,18,13729.8378
500,Face,8_32,NV12s v3,Yes,100,3,29993.9718
750,Text Analytics,4_16,NV12,Yes,5000,6,45153.8318
250,Text Analytics,64_256,None,No,0,6,25905.269
100,Text Analytics,4_16,NV12s v3,Yes,5000,6,7119.0618
50,None,64_256,NV12,Yes,5000,6,16064.379
50,Text Analytics,64_256,NC12 Promo,Yes,100,18,38246.777
500,Speaker,32_128,NC12 Promo,No,100,6,35030.5998
50,Speech Services,32_128,NC12,Yes,2000,12,4813.3087
50,Immersive Reader,4_16,NV12s v3,Yes,500,6,4246.3418
100,Text Analytics,8_32,NC12,No,500,3,7700.5618
750,Immersive Reader,16_64,None,Yes,500,36,43103.2616
1000,Speech Services,16_64,NV12s v3,No,1000,12,58246.3416
500,Face,8_32,NV12s v3,No,5000,3,30017.8218
750,Face,64_256,NV12s v3,Yes,500,12,44852.4021
1000,Speech Services,16_64,NV12,No,1000,3,60067.1913
100,Face,8_32,None,Yes,0,3,6343.8118
1000,Face,4_16,NC12 Promo,Yes,2000,18,59710.1954
50,Face,64_256,NC12,No,1000,3,10028.0895
1000,Speaker,32_128,NC12 Promo,Yes,1000,3,60763.5549
250,Face,16_64,NC12,Yes,5000,12,15930.7016
100,Speech Services,4_16,NC12,Yes,100,3,7386.1009
100,Text Analytics,4_16,NC12,Yes,0,18,8922.8954
50,None,8_32,NC12 Promo,No,500,18,7168.6208
1000,Speaker,16_64,NV12,No,1000,18,66243.1378
50,Speaker,4_16,None,Yes,2000,3,3208.3209
750,Immersive Reader,4_16,NC12,No,500,3,44605.0409
100,Speaker,16_64,NV12,Yes,2000,18,14733.3378
1000,None,64_256,NV12,No,1000,3,64632.5295
250,Speaker,32_128,NC12 Promo,No,100,6,20720.6598
100,Text Analytics,32_128,NV12,No,2000,3,10223.8949
100,Text Analytics,8_32,NV12,No,2000,3,7942.0418
100,Face,4_16,NV12,No,2000,12,7388.0404
50,Face,4_16,NV12s v3,No,1000,6,4248.0218
500,Speech Services,4_16,None,Yes,100,6,29242.5118
250,Speaker,8_32,NV12s v3,Yes,0,18,18774.7108
100,Speech Services,64_256,NV12,No,2000,12,8484.5721
750,Immersive Reader,8_32,NC12 Promo,No,2000,6,44787.5636
750,Text Analytics,32_128,NC12 Promo,Yes,0,12,44102.6987
750,Text Analytics,32_128,None,No,0,18,60322.8094
50,None,8_32,NV12s v3,Yes,1000,12,3748.4208
750,None,16_64,NC12,No,500,3,45521.7413
500,Face,16_64,NV12s v3,Yes,100,3,30609.3213
50,Text Analytics,16_64,None,No,1000,24,12738.2304
1000,Immersive Reader,16_64,NV12s v3,Yes,2000,18,65413.0078
500,Immersive Reader,4_16,None,Yes,5000,36,28695.1929
100,Text Analytics,32_128,NV12,No,100,12,7886.9587
1000,Speech Services,16_64,NV12,Yes,100,12,59063.3516
1000,None,32_128,None,Yes,5000,3,60168.0749
100,None,4_16,NC12,Yes,5000,18,8952.4054
750,Text Analytics,32_128,NV12s v3,Yes,1000,18,61088.9994
750,None,8_32,NV12,Yes,100,18,48214.8908
100,Speech Services,4_16,NC12,Yes,0,6,7688.9318
1000,Face,4_16,NV12,No,2000,6,59460.6618
250,Immersive Reader,4_16,None,Yes,2000,12,14400.7404
50,Text Analytics,64_256,NV12,Yes,0,12,5599.0421
50,Text Analytics,16_64,None,Yes,2000,18,10279.5278
750,Speech Services,16_64,NC12,Yes,500,12,44529.8316
500,Immersive Reader,16_64,NC12 Promo,Yes,500,3,30464.0813
500,Immersive Reader,16_64,NC12 Promo,Yes,1000,3,30470.0413
750,Face,64_256,NV12s v3,No,1000,12,44858.3621
750,Speaker,64_256,NC12 Promo,No,2000,3,49358.4195
500,Face,4_16,NV12,Yes,5000,12,30289.9004
500,None,8_32,None,Yes,100,36,28702.8758
500,Speaker,8_32,NC12 Promo,Yes,500,3,29855.8818
750,None,8_32,None,No,100,18,46637.3508
250,Speech Services,8_32,NC12,Yes,5000,6,16921.3836
500,None,16_64,NC12,No,100,6,32438.1726
100,Immersive Reader,16_64,NC12,Yes,100,3,8317.0813
1000,Speaker,8_32,None,No,1000,18,60973.5008
250,Face,8_32,NC12,No,5000,3,16307.2618
50,Speech Services,64_256,NV12,No,5000,6,16064.379
1000,Face,16_64,NC12 Promo,No,1000,6,60317.9526
500,Immersive Reader,16_64,NV12,No,100,6,32674.8726
50,Face,32_128,NC12 Promo,No,2000,18,20874.5194
500,None,32_128,NV12,No,1000,18,47608.0094
50,Speech Services,64_256,NV12s v3,Yes,1000,3,9425.8495
100,None,4_16,NV12,Yes,2000,18,9176.0054
250,Face,8_32,NV12s v3,No,1000,6,16312.9436
500,Text Analytics,8_32,NV12,Yes,2000,6,31454.9236
1000,Speech Services,64_256,NC12,Yes,5000,3,64414.8895
50,Speech Services,8_32,None,No,1000,6,4113.5436
250,Speech Services,64_256,NC12 Promo,No,2000,6,26521.929
250,Face,4_16,NV12,Yes,100,12,15956.1104
1000,Immersive Reader,4_16,NC12,No,5000,18,60475.3054
1000,Speech Services,16_64,NC12 Promo,No,0,3,59065.1713
750,Speaker,4_16,NV12s v3,Yes,0,18,45543.6354
750,Speech Services,4_16,NC12 Promo,Yes,1000,6,44157.4818
50,Speaker,16_64,None,Yes,500,36,3042.6016
1000,Face,64_256,NV12,Yes,2000,12,60003.1921
100,None,8_32,NC12 Promo,Yes,0,12,6437.3208
1000,Face,4_16,NV12s v3,No,500,12,58062.9404
1000,None,4_16,NV12s v3,No,0,18,59839.2754
500,Text Analytics,16_64,NV12,Yes,1000,18,37608.9878
1000,Text Analytics,4_16,NV12s v3,Yes,2000,18,59862.8254
1000,None,64_256,NC12 Promo,Yes,1000,6,69445.769
50,Immersive Reader,16_64,NV12s v3,Yes,500,18,11023.3478
1000,Speech Services,16_64,None,Yes,100,3,58477.7213
500,None,4_16,None,No,5000,36,28688.0529
750,Text Analytics,8_32,NV12,No,500,18,48220.8608
1000,Immersive Reader,8_32,NV12,Yes,500,6,60070.0036
750,Immersive Reader,32_128,NV12s v3,Yes,0,12,44265.3287
750,Speech Services,16_64,NC12,Yes,500,12,44529.8316
100,Face,4_16,NC12 Promo,No,500,6,6948.5518
250,Speaker,16_64,NC12 Promo,Yes,1000,6,17399.5826
1000,Face,16_64,NC12,Yes,1000,3,59840.4913
500,None,8_32,None,No,5000,6,29883.3436
50,Speech Services,16_64,NC12,No,5000,3,5471.8113
100,None,4_16,NV12,No,1000,6,7936.0818
50,None,16_64,NC12 Promo,No,5000,3,4716.9413
100,Speaker,32_128,NC12,Yes,2000,3,10008.6249
100,Face,16_64,NV12,Yes,2000,18,14721.9078
750,None,64_256,None,No,0,6,54525.139
50,None,16_64,NC12 Promo,No,500,3,4699.0613
1000,Immersive Reader,8_32,None,No,0,12,57367.1108
100,Speaker,64_256,NV12s v3,Yes,1000,18,41290.467
250,None,32_128,NC12 Promo,Yes,0,18,32296.0494
100,Speaker,64_256,NV12s v3,No,2000,6,18105.749
1000,Immersive Reader,4_16,NC12 Promo,Yes,0,3,58148.4709
100,Text Analytics,8_32,None,No,100,3,6346.6118
500,Face,4_16,None,No,0,24,31090.6572
250,Immersive Reader,16_64,NC12,No,5000,18,23088.5478
250,Face,4_16,None,Yes,0,3,14621.2809
100,Speech Services,4_16,NV12,No,5000,18,9181.9654
100,Text Analytics,8_32,NC12,Yes,500,3,7700.5618
250,Speech Services,8_32,NV12s v3,No,0,3,15675.5118
250,Immersive Reader,16_64,NC12 Promo,Yes,1000,18,22321.7578
100,Immersive Reader,16_64,NV12,No,1000,12,7566.6616
500,Face,32_128,NC12,Yes,0,12,30550.4987
750,Speech Services,4_16,NV12,No,0,12,44567.4604
100,Text Analytics,16_64,NV12s v3,Yes,2000,6,8960.7826
1000,Speaker,4_16,NC12 Promo,No,0,12,57907.2504
50,Text Analytics,16_64,NC12 Promo,No,0,6,5919.7626
100,Face,64_256,NV12s v3,No,0,3,12273.0995
500,Speaker,64_256,None,Yes,5000,18,63449.687
750,Face,8_32,None,Yes,1000,36,43027.5958
100,Text Analytics,8_32,NC12 Promo,No,500,3,6945.6918
50,Face,32_128,NV12,Yes,500,12,5033.8087
500,None,16_64,None,Yes,500,18,36025.4878
100,Speaker,64_256,NC12,Yes,500,12,8257.3821
1000,Speaker,64_256,NV12s v3,Yes,2000,3,63823.8395
1000,Speaker,16_64,NC12,No,500,18,66007.6178
250,Text Analytics,4_16,NC12,No,2000,18,17532.4054
750,Text Analytics,16_64,NC12 Promo,No,500,18,50928.5278
1000,Speaker,16_64,NC12 Promo,Yes,500,18,65252.7478
250,Face,32_128,NC12,No,1000,3,18577.1949
50,None,16_64,NV12,Yes,5000,18,11863.0278
100,Speaker,4_16,NC12,Yes,0,3,7394.7309
1000,Face,32_128,NC12,Yes,1000,18,76001.1694
500,Text Analytics,32_128,None,Yes,500,12,29211.2887
500,Immersive Reader,64_256,NC12 Promo,Yes,0,18,64006.137
750,None,8_32,None,No,500,18,46643.3208
1000,Speech Services,8_32,NV12s v3,Yes,5000,3,58634.8218
250,Text Analytics,8_32,NC12 Promo,No,500,3,15531.6518
50,None,8_32,None,Yes,2000,12,3005.7808
50,Immersive Reader,16_64,NC12 Promo,Yes,500,12,3714.2916
500,Speech Services,4_16,NV12,Yes,5000,12,30287.0404
750,Speech Services,64_256,NV12,No,100,12,45672.5121
500,Text Analytics,16_64,NC12 Promo,Yes,1000,6,31695.2326
1000,Text Analytics,8_32,NC12,No,100,18,62295.2608
1000,None,64_256,NC12,Yes,5000,12,59776.7321
750,None,8_32,NC12,Yes,500,12,44409.6508
250,Speech Services,16_64,NC12 Promo,Yes,500,6,17379.3326
50,Text Analytics,8_32,NV12s v3,No,2000,18,7336.0308
50,Speaker,64_256,NV12s v3,No,2000,18,38434.447
750,None,32_128,NC12 Promo,Yes,0,18,60915.9194
1000,Speaker,16_64,NC12 Promo,No,100,18,65246.7778
500,Speech Services,8_32,NC12 Promo,No,0,6,30446.9436
50,Immersive Reader,4_16,NC12,No,5000,3,4555.1109
250,Text Analytics,4_16,NV12s v3,No,5000,3,15396.5309
1000,Immersive Reader,8_32,None,Yes,500,36,57335.8458
50,Immersive Reader,32_128,NC12,Yes,5000,12,4826.4087
500,Immersive Reader,4_16,NC12,Yes,5000,12,30064.6204
500,Text Analytics,8_32,None,Yes,5000,36,28726.7258
50,None,16_64,NC12,No,500,18,11615.5878
750,Immersive Reader,64_256,NV12,Yes,0,3,50312.1495
1000,Speaker,64_256,NC12 Promo,Yes,500,18,92644.777
50,Face,32_128,None,Yes,1000,36,3268.9459
50,Immersive Reader,32_128,NC12 Promo,Yes,500,12,4053.6587
1000,Immersive Reader,64_256,NC12,No,500,3,64404.1495
1000,Speech Services,32_128,None,Yes,0,6,63037.3998
750,Text Analytics,32_128,NC12 Promo,No,2000,3,46445.2949
750,Immersive Reader,64_256,NC12 Promo,No,1000,3,49345.3095
1000,Text Analytics,8_32,NV12s v3,No,500,12,58120.2008
50,None,16_64,NV12s v3,No,500,12,3862.6416
100,Text Analytics,64_256,NV12s v3,Yes,1000,3,12287.8295
500,Speech Services,8_32,NC12,Yes,2000,12,30111.6408
500,None,8_32,None,Yes,2000,6,29877.3836
1000,Face,4_16,NV12,No,0,3,59128.6209
1000,Speaker,64_256,NC12,Yes,5000,12,59791.0221
750,None,32_128,NC12,Yes,100,6,50081.1098
1000,Speaker,64_256,NV12,No,0,18,93617.577
250,None,64_256,NC12,No,0,12,16817.4221
100,Face,4_16,NV12,No,5000,18,9184.8254
100,Speech Services,4_16,None,Yes,1000,12,5801.6804
500,Speech Services,64_256,NC12 Promo,No,2000,18,64022.547
750,Text Analytics,64_256,NV12,No,100,3,50310.6695
500,Face,32_128,NC12 Promo,Yes,100,3,32120.3349
100,Immersive Reader,8_32,NV12,No,500,18,11022.1708
50,Speaker,64_256,NV12,Yes,2000,12,5636.8821
750,None,16_64,NV12,Yes,1000,12,44765.3516
750,Face,16_64,None,No,100,6,45402.9826
1000,Face,4_16,None,Yes,500,36,57292.8929
750,None,64_256,NV12s v3,No,1000,12,44855.5021
500,Text Analytics,64_256,None,Yes,500,3,34429.1695
250,Speaker,32_128,NC12,Yes,5000,12,16281.4987
100,Speech Services,8_32,None,Yes,1000,24,10677.4144
750,Text Analytics,16_64,None,Yes,100,24,52794.1104
500,Immersive Reader,32_128,NV12s v3,Yes,2000,6,35196.8298
750,Face,8_32,None,No,500,12,43064.5308
1000,Text Analytics,4_16,NC12 Promo,Yes,2000,12,57916.5104
500,Speech Services,8_32,NC12,No,0,18,33669.7408
250,Text Analytics,64_256,NC12 Promo,Yes,1000,18,49706.647
50,None,4_16,NC12,No,5000,12,4299.6004
750,Immersive Reader,4_16,NC12,No,0,18,46135.8654
50,Face,32_128,NC12,No,100,18,21611.4994
50,Immersive Reader,32_128,NV12,Yes,1000,12,5044.0487
100,Speaker,4_16,NC12,Yes,0,12,7146.3604
500,Face,32_128,NC12 Promo,No,2000,6,35037.0598
100,Speaker,8_32,NV12,No,2000,6,8573.3136
100,Text Analytics,4_16,None,Yes,2000,36,5786.1929
250,None,4_16,NV12,Yes,2000,6,16528.0018
100,Speaker,8_32,None,No,100,18,9445.8108
100,Speaker,16_64,None,No,2000,3,6994.1413
100,None,64_256,NV12,No,100,12,8466.6821
50,Speech Services,32_128,None,No,2000,6,8683.2098
50,Text Analytics,8_32,None,Yes,100,36,2944.9958
1000,Text Analytics,64_256,None,No,0,18,92025.747
1000,Speech Services,32_128,NV12s v3,Yes,2000,18,75404.8894
500,Speech Services,8_32,NC12 Promo,No,5000,12,29362.7308
100,Speech Services,64_256,None,Yes,2000,3,11545.1895
750,Immersive Reader,32_128,NV12s v3,Yes,5000,3,46613.8849
50,Immersive Reader,8_32,NV12,No,5000,3,5093.1618
500,Speech Services,16_64,NC12,No,1000,3,31217.7713
50,Text Analytics,8_32,NV12,No,2000,18,8164.9708
250,Text Analytics,16_64,None,No,0,6,16774.5926
750,Speaker,64_256,NC12,No,5000,18,79107.597
1000,Face,32_128,NV12,No,500,18,76224.7694
1000,Speaker,32_128,None,No,500,24,80456.3292
500,Immersive Reader,32_128,NV12s v3,No,2000,6,35196.8298
1000,Speech Services,32_128,NV12s v3,No,2000,12,58591.6687
1000,Immersive Reader,16_64,NC12,Yes,0,18,65988.8378
50,Face,32_128,NV12s v3,Yes,1000,18,21024.0494
100,Text Analytics,8_32,NC12 Promo,Yes,2000,12,6460.8708
500,Speech Services,16_64,NC12 Promo,Yes,500,18,36618.5978
1000,Immersive Reader,4_16,None,Yes,100,36,57291.2029
500,None,64_256,NV12,Yes,500,3,36006.7095
50,None,16_64,NC12 Promo,Yes,100,12,3701.1816
100,Speech Services,16_64,NC12 Promo,No,100,3,7555.0713
1000,Face,32_128,NC12,Yes,500,18,75995.2094
500,Face,4_16,NC12 Promo,No,1000,18,31084.3754
100,Immersive Reader,32_128,NV12,No,100,6,13111.9798
500,Speaker,16_64,NC12,No,100,6,32452.4626
50,None,4_16,NV12,Yes,500,18,6302.1054
1000,Face,8_32,NV12,No,2000,12,58963.9208
500,Immersive Reader,8_32,NV12s v3,Yes,2000,12,29519.4008
50,Face,32_128,NV12,Yes,500,18,21847.0294
500,Face,4_16,NC12 Promo,Yes,1000,6,29850.4118
500,Speech Services,8_32,NC12,Yes,100,12,30093.7508
500,Text Analytics,8_32,NV12,Yes,1000,6,31448.9636
250,Speech Services,16_64,None,Yes,0,36,14464.6216
100,Immersive Reader,16_64,NC12 Promo,Yes,5000,18,13747.7178
500,Immersive Reader,8_32,NC12 Promo,No,100,12,29346.0208
100,Speech Services,16_64,NC12,Yes,5000,12,7341.8816
100,Face,64_256,NC12 Promo,No,5000,6,17944.789
100,Speaker,64_256,NV12,Yes,0,12,8475.3121
100,Speech Services,8_32,None,No,5000,3,6370.4618
100,Immersive Reader,8_32,NC12 Promo,Yes,1000,12,6462.0508
50,Text Analytics,32_128,NC12,Yes,100,18,21608.6394
500,Speaker,8_32,NV12,Yes,500,6,31457.2936
1000,Speech Services,4_16,NC12 Promo,No,5000,3,58170.8409
100,None,64_256,None,Yes,100,6,17324.969
250,Immersive Reader,8_32,None,Yes,2000,3,14957.6018
50,Face,16_64,NV12s v3,No,2000,3,4869.3313
100,Immersive Reader,4_16,None,Yes,2000,6,6371.6418
100,Speaker,8_32,NC12 Promo,No,1000,18,10050.8508
500,Speech Services,32_128,NV12,No,5000,18,47619.9294
750,Speech Services,8_32,NV12s v3,Yes,500,3,44307.0118
1000,Face,32_128,NC12,Yes,2000,3,61512.9549
250,Text Analytics,8_32,NC12 Promo,Yes,500,6,16148.6336
1000,Face,8_32,None,No,500,3,57871.2018
500,Text Analytics,32_128,None,No,2000,36,29029.9259
500,Speaker,16_64,NV12s v3,No,500,3,30626.7213
50,Immersive Reader,64_256,NV12,Yes,100,18,39238.347
750,Immersive Reader,4_16,None,No,100,36,42981.2729
250,Text Analytics,4_16,NC12 Promo,Yes,500,3,15223.1609
100,Text Analytics,8_32,NC12,Yes,1000,18,10791.4308
500,None,32_128,NC12,No,2000,12,30571.1887
250,Text Analytics,16_64,NC12,No,500,6,18134.2026
100,None,4_16,None,No,100,6,6346.6118
500,Immersive Reader,32_128,NC12 Promo,Yes,2000,12,29823.4587
100,Face,32_128,NC12 Promo,No,2000,3,9242.3249
50,Face,32_128,None,Yes,0,6,8662.5198
250,Immersive Reader,4_16,None,No,0,18,16168.0154
250,Text Analytics,32_128,NC12 Promo,No,0,18,32296.0494
1000,None,4_16,NC12 Promo,No,100,3,58146.9909
750,Immersive Reader,32_128,NC12 Promo,No,0,12,44109.8387
1000,Speaker,16_64,NV12s v3,Yes,100,3,59240.6113
500,Immersive Reader,16_64,NV12,Yes,0,12,30444.9716
250,Speech Services,32_128,NC12 Promo,No,0,18,32296.0494
500,Face,4_16,None,No,500,12,28694.4804
1000,Text Analytics,32_128,NV12s v3,Yes,1000,6,63803.5898
1000,Face,8_32,NC12 Promo,No,500,6,59081.2936
50,None,16_64,NV12,No,1000,18,11851.1078
250,Speaker,32_128,NC12,No,1000,18,33082.7994
100,Face,4_16,None,No,100,12,5792.6104
50,None,8_32,NV12,Yes,500,18,8153.0508
750,Face,16_64,NC12,No,2000,18,51698.1778
100,Text Analytics,64_256,NV12,No,5000,18,42117.037
750,Face,32_128,None,No,2000,12,43535.9987
50,Immersive Reader,4_16,NC12 Promo,No,5000,6,4108.7318
250,Speech Services,64_256,None,No,0,6,25905.269
750,Immersive Reader,32_128,NV12s v3,No,1000,3,46601.9649
1000,Speaker,32_128,NV12,Yes,500,3,61742.0249
100,Text Analytics,32_128,NV12s v3,No,1000,18,23883.1694
500,Speaker,64_256,NC12,Yes,5000,3,35809.3195
1000,Immersive Reader,16_64,None,No,1000,36,57419.1516
250,Text Analytics,8_32,NC12 Promo,Yes,5000,3,15549.5318
250,Text Analytics,64_256,NV12s v3,No,5000,18,49874.057
250,None,16_64,NV12s v3,Yes,500,6,17534.8226
100,Face,8_32,NC12 Promo,No,2000,18,10045.3808
500,Text Analytics,4_16,NV12,Yes,5000,18,32077.8654
750,Immersive Reader,16_64,NC12 Promo,No,0,3,44762.3813
50,None,16_64,NC12,Yes,1000,6,6692.2226
100,Text Analytics,4_16,NV12,Yes,0,3,7610.0009
1000,Immersive Reader,32_128,NV12s v3,No,100,12,58580.9187
1000,None,8_32,NC12 Promo,Yes,5000,6,59096.3136
50,Speech Services,4_16,NC12 Promo,Yes,500,6,4083.7118
250,Speech Services,32_128,NC12 Promo,Yes,1000,12,15500.4187
500,Immersive Reader,4_16,NV12s v3,Yes,5000,12,29465.2404
250,None,64_256,None,Yes,100,3,20113.2595
250,None,16_64,NC12 Promo,No,2000,12,15167.0116
250,Text Analytics,32_128,NV12,Yes,100,12,16472.9187
100,Immersive Reader,64_256,NV12,No,1000,3,13123.9095
250,None,4_16,NC12 Promo,No,5000,6,15549.5318
750,Immersive Reader,16_64,NV12,No,2000,18,51932.0178
1000,Text Analytics,4_16,NV12,No,100,6,59439.9118
100,Text Analytics,8_32,NV12s v3,No,5000,6,7736.0436
500,None,64_256,NV12s v3,Yes,0,3,35166.1395
250,Immersive Reader,16_64,NV12s v3,Yes,2000,6,17553.8826
50,Speaker,16_64,NV12s v3,No,0,6,6089.5426
50,None,4_16,NC12 Promo,No,5000,3,3793.1009
750,Speech Services,8_32,None,No,100,3,43552.4418
100,Immersive Reader,16_64,NV12,No,100,12,7554.7316
100,Text Analytics,64_256,NC12 Promo,Yes,2000,12,7500.1421
50,Face,4_16,NV12,Yes,1000,3,4768.4709
100,None,4_16,NV12,Yes,1000,18,9170.0454
250,None,8_32,NV12,Yes,2000,6,17144.9836
750,Text Analytics,64_256,NV12,Yes,500,3,50316.6395
750,Face,4_16,NC12,No,1000,3,44606.7209
50,Text Analytics,8_32,NV12,No,100,18,8147.0808
1000,None,4_16,None,Yes,0,18,59090.6754
50,None,8_32,NV12s v3,No,0,6,4844.5536
1000,Immersive Reader,16_64,NC12 Promo,No,500,12,58092.0316
500,Text Analytics,4_16,NV12,No,5000,18,32077.8654
500,None,16_64,NV12,No,2000,12,30461.3816
50,None,32_128,NC12 Promo,Yes,1000,3,6371.5249
750,Speech Services,4_16,None,No,5000,36,42997.9829
50,Immersive Reader,4_16,None,Yes,500,3,3189.2509
500,Speech Services,4_16,NC12 Promo,No,2000,12,29296.6504
250,Text Analytics,64_256,NC12,No,1000,6,27270.839
100,None,64_256,None,Yes,500,24,52116.956
1000,None,4_16,None,Yes,0,18,59090.6754
1000,Speaker,16_64,NC12,Yes,2000,3,59857.8813
750,Immersive Reader,64_256,NC12 Promo,No,1000,6,55142.979
500,Immersive Reader,64_256,NV12s v3,No,0,12,30535.1221
250,Face,16_64,NC12 Promo,No,0,18,22299.8878
750,Face,8_32,NC12,Yes,500,12,44412.5108
750,Speech Services,32_128,NC12,No,1000,18,61688.3794
750,Face,32_128,NV12s v3,Yes,0,18,61074.2694
250,Text Analytics,4_16,NC12,No,100,6,16280.5518
1000,Speaker,8_32,NV12s v3,Yes,500,12,58134.4908
750,None,4_16,None,No,0,6,43546.7818
100,Speech Services,64_256,NV12,Yes,1000,18,42105.117
750,None,32_128,NC12 Promo,No,1000,3,46439.3349
100,Speech Services,64_256,None,Yes,5000,3,11551.1495
500,Face,8_32,NV12s v3,No,500,18,33084.8508
1000,Text Analytics,32_128,NC12,No,500,18,75992.3494
